order_id,order_date,customer_id,customer_email,product_name,category,quantity,unit_price,revenue,store_name,shipping_city,shipping_state,shipping_zip
ORD-629996,2026-05-17,CUST01224,cust104@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,WestPatio,Denver,IL,16377
ORD-662761,2026-05-17,CUST00093,cust1565@example.com,Patio Umbrella,Lighting,2,89.99,179.98,NorthernYards,Miami,WA,57943
ORD-689107,2026-05-17,CUST01127,cust1033@example.com,garden hose 50ft,Garden Tools,2,29.99,59.98,MidwestHome,Boston,TX,60639
ORD-740725,2026-05-17,CUST01143,cust1628@example.com,Adirondack Chair,Garden Tools,5,149.5,747.5,SouthernShed,Seattle,CO,58915
ORD-731728,2026-05-17,CUST01647,cust281@example.com,outdoor rug 5x7,Lighting,2,119.0,238.0,MidwestHome,Atlanta,CA,15100
ORD-256175,2026-05-17,CUST01263,cust333@example.com,patio-heater,Patio Heaters,1,249.0,249.0,EastsideOutfitters,Miami,OR,51750
ORD-452713,2026-05-17,CUST00035,cust614@example.com,Outdoor Rug 5 x 7,Garden Tools,2,119.0,238.0,EastsideOutfitters,Boston,AZ,83783
ORD-214928,2026-05-17,CUST00544,cust55@example.com,Ceramic  Planter,Patio Heaters,1,34.5,34.5,MidwestHome,Miami,AZ,92478
ORD-338596,2026-05-17,CUST00303,cust1587@example.com,PATIO UMBRELLA,Patio Heaters,1,89.99,89.99,SouthernShed,Austin,MA,91230
ORD-700383,2026-05-17,CUST00418,cust311@example.com,Adirondack Chair,Lighting,1,149.5,149.5,MidwestHome,Miami,IL,64890
ORD-594514,2026-05-17,CUST00772,cust1357@example.com,patio umbrella,Garden Tools,2,89.99,179.98,SouthernShed,Atlanta,NC,52604
ORD-659024,2026-05-17,CUST00542,cust1318@example.com,fire-pit,Home Decor,1,179.0,179.0,WestPatio,Seattle,AZ,99226
ORD-358494,2026-05-17,CUST01444,cust1444@example.com,LED-String-Lights,Lighting,1,24.99,24.99,EastsideOutfitters,Atlanta,WA,47880
ORD-465746,2026-05-17,CUST01835,cust1386@example.com,Outdoor Rug 5 x 7,Lighting,1,119.0,119.0,EastsideOutfitters,Seattle,TX,85166
ORD-404561,2026-05-17,CUST00526,cust1893@example.com, Patio  Umbrella ,Patio Heaters,5,89.99,449.95,WestPatio,Seattle,TX,55398
ORD-311883,2026-05-17,CUST01518,cust282@example.com,outdoor rug 5x7,Home Decor,5,119.0,595.0,SouthernShed,Seattle,AZ,45601
ORD-153231,2026-05-17,CUST00968,cust847@example.com,Outdoor Rug 5x7,Outdoor Furniture,2,119.0,238.0,SouthernShed,Austin,CA,23133
ORD-677086,2026-05-17,CUST01975,cust1333@example.com,CHARCOAL GRILL,Garden Tools,2,199.0,398.0,EastsideOutfitters,Denver,GA,72580
ORD-777273,2026-05-17,CUST01919,cust1513@example.com,Patio Umbrella,Outdoor Furniture,2,89.99,179.98,SouthernShed,Atlanta,FL,80143
ORD-978292,2026-05-17,CUST01971,cust382@example.com,Charcoal Grill,Garden Tools,6,199.0,1194.0,NorthernYards,Austin,CO,74930
ORD-412886,2026-05-17,CUST01113,cust931@example.com,patio-heater,Home Decor,1,249.0,249.0,WestPatio,Seattle,IL,47298
ORD-992400,2026-05-17,CUST01328,cust333@example.com,outdoor rug 5x7,Garden Tools,1,119.0,119.0,SouthernShed,Austin,TX,53343
ORD-872399,2026-05-17,CUST01838,cust1252@example.com,FIRE PIT,Lighting,2,179.0,358.0,WestPatio,Miami,FL,33002
ORD-443856,2026-05-17,CUST00509,cust978@example.com,adirondack chair,Outdoor Furniture,2,149.5,299.0,EastsideOutfitters,Atlanta,NY,28430
ORD-346961,2026-05-17,CUST00536,cust1481@example.com,pruning shears,Patio Heaters,5,18.75,93.75,EastsideOutfitters,Boston,WA,86344
ORD-347781,2026-05-17,CUST01834,cust1406@example.com,Patio Umbrella,Patio Heaters,2,89.99,179.98,EastsideOutfitters,Boston,NY,63138
ORD-223119,2026-05-17,CUST01532,cust980@example.com,led string lights,Home Decor,2,24.99,49.98,EastsideOutfitters,Atlanta,FL,27507
ORD-836038,2026-05-17,CUST01546,cust1561@example.com,outdoor rug 5x7,Home Decor,3,119.0,357.0,NorthernYards,Miami,MA,38627
ORD-568449,2026-05-17,CUST01850,cust127@example.com,Outdoor Rug 5 x 7,Home Decor,1,119.0,119.0,SouthernShed,Miami,OR,24707
ORD-662728,2026-05-17,CUST01469,cust239@example.com,Charcoal Grill,Home Decor,1,199.0,199.0,WestPatio,Austin,NC,67912
ORD-635167,2026-05-17,CUST01145,cust936@example.com,Pruning Shears,Lighting,2,18.75,37.5,EastsideOutfitters,Boston,NC,64450
ORD-122827,,CUST01435,cust1185@example.com,ceramic planter,Outdoor Furniture,3,34.5,103.5,MidwestHome,Austin,AZ,38560
ORD-172371,2026-05-17,CUST01494,cust1569@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,WestPatio,Denver,NY,27750
ORD-501058,2026-05-17,CUST01339,cust1792@example.com,pruning shears,Garden Tools,1,18.75,18.75,NorthernYards,Seattle,MA,96742
ORD-663356,2026-05-17,CUST01116,cust1549@example.com,Ceramic  Planter,Lighting,1,34.5,40.49,MidwestHome,Atlanta,FL,10455
ORD-963355,2026-05-17,CUST01485,cust387@example.com,Garden Hose 50ft,Outdoor Furniture,2,29.99,59.98,NorthernYards,Boston,NY,46129
ORD-539605,2026-05-17,CUST01441,not-an-email,Patio Heater,Outdoor Furniture,1,249.0,249.0,SouthernShed,Boston,TX,23224
ORD-146385,2026-05-17,CUST00593,cust287@example.com,ceramic planter,Grills & BBQ,1,34.5,34.5,MidwestHome,Denver,FL,17398
ORD-705526,2026-05-17,CUST01353,cust1795@example.com,patio-heater,Home Decor,3,249.0,747.0,SouthernShed,Atlanta,FL,49552
ORD-415098,2026-05-17,CUST01139,cust1283@example.com,LED String Lights,Lighting,2,24.99,49.98,NorthernYards,Denver,OR,32955
ORD-774565,2026-05-17,CUST00377,cust306@example.com,Ceramic  Planter,Home Decor,1,34.5,34.5,WestPatio,Seattle,CO,63511
ORD-990598,,CUST00854,cust1874@example.com,garden hose 50ft,Home Decor,4,29.99,119.96,MidwestHome,Seattle,NY,70689
ORD-507286,2026-05-17,CUST00760,cust1889@example.com,garden hose 50ft,Outdoor Furniture,1,29.99,29.99,MidwestHome,Boston,MA,20363
ORD-969695,2026-05-17,CUST01648,cust1235@example.com,Garden Hose 50ft,Home Decor,0,29.99,29.99,MidwestHome,Seattle,MA,89294
ORD-602681,2026-05-17,CUST01519,cust1920@example.com,garden hose 50ft,Outdoor Furniture,1,29.99,29.99,WestPatio,Seattle,CA,37762
ORD-829417,2026-05-17,CUST00780,cust659@example.com,patio-heater,Lighting,1,249.0,249.0,MidwestHome,Boston,FL,82362
ORD-476710,2026-05-17,CUST01480,cust202@example.com,led string lights,Lighting,1,24.99,24.99,EastsideOutfitters,Seattle,GA,71080
ORD-488712,2026-05-17,CUST01915,cust34@example.com,FIRE PIT,Home Decor,1,179.0,179.0,MidwestHome,Boston,FL,29126
ORD-537862,2026-05-17,CUST01023,cust1167@example.com,LED String Lights,Home Decor,1,24.99,24.99,EastsideOutfitters,Denver,FL,59786
ORD-900441,2026-05-17,CUST01120,cust347@example.com,pruning shears,Lighting,2,18.75,37.5,SouthernShed,Miami,AZ,56160
ORD-772985,2026-05-17,CUST00845,cust100@example.com,Patio Umbrella,Grills & BBQ,3,89.99,269.97,SouthernShed,Austin,TX,97584
ORD-841521,2026-05-17,CUST01366,cust124@example.com,Charcoal Grill,Home Decor,1,199.0,199.0,WestPatio,Boston,GA,58916
ORD-611552,2026-05-17,CUST00563,cust35@example.com,Patio Umbrella,Home Decor,2,89.99,179.98,EastsideOutfitters,Austin,CO,11553
ORD-626611,2026-05-17,CUST01270,cust305@example.com,Ceramic Planter,Home Decor,1,34.5,34.5,EastsideOutfitters,Denver,TX,78732
ORD-380310,2026-05-17,CUST01428,cust1158@example.com,Ceramic Planter,Grills & BBQ,1,34.5,34.5,EastsideOutfitters,Boston,CO,70161
ORD-968286,2026-05-17,CUST00773,cust192@example.com,Adirondack-Chair,Home Decor,6,149.5,897.0,WestPatio,Austin,MA,14152
ORD-767678,2026-05-17,CUST01758,cust1607@example.com,patio umbrella,Outdoor Furniture,1,89.99,89.99,MidwestHome,Austin,CO,94529
ORD-340927,2026-05-17,CUST01402,cust96@example.com,Garden Hose 50 ft,Garden Tools,4,29.99,119.96,MidwestHome,Miami,GA,45532
ORD-790077,2026-05-17,CUST00296,cust1970@example.com,patio umbrella,Patio Heaters,4,89.99,359.96,WestPatio,Austin,IL,12052
ORD-413814,2026-05-17,CUST00787,cust1837@example.com,charcoal grill ,Patio Heaters,1,199.0,199.0,SouthernShed,Boston,CO,98740
ORD-859340,2026-05-17,CUST01718,cust201@example.com,Adirondack-Chair,Outdoor Furniture,3,149.5,448.5,EastsideOutfitters,Miami,IL,17038
ORD-906360,2026-05-17,CUST00923,cust1299@example.com,patio-heater,Lighting,1,249.0,249.0,SouthernShed,Denver,IL,13883
ORD-679902,2026-05-17,CUST01267,cust779@example.com,ceramic planter,Garden Tools,1,34.5,34.5,SouthernShed,Boston,OR,96595
ORD-177077,2026-05-17,CUST00649,cust316@example.com,adirondack chair,Garden Tools,1,149.5,149.5,NorthernYards,Austin,AZ,93086
ORD-105447,2026-05-17,CUST00883,cust272@example.com,led string lights,Lighting,1,24.99,24.99,MidwestHome,Miami,WA,23399
ORD-637333,2026-05-17,CUST01607,cust191@example.com,Ceramic Planter,Garden Tools,1,34.5,34.5,WestPatio,Austin,IL,82642
ORD-406024,2026-05-17,CUST00498,cust1854@example.com,ceramic planter,Home Decor,3,34.5,103.5,MidwestHome,Seattle,AZ,83339
ORD-818605,2026-05-17,CUST00343,cust1010@example.com,Ceramic Planter,Lighting,1,34.5,34.5,EastsideOutfitters,Atlanta,WA,45180
ORD-414313,2026-05-17,CUST00401,cust1016@example.com,Pruning Shears,Lighting,1,18.75,18.75,NorthernYards,Seattle,FL,91924
ORD-419457,2026-05-17,CUST00902,cust1647@example.com,PATIO UMBRELLA,Garden Tools,1,89.99,89.99,WestPatio,Boston,OR,59792
ORD-723266,2026-05-17,CUST01976,cust982@example.com,CHARCOAL GRILL,Lighting,1,199.0,199.0,EastsideOutfitters,Denver,AZ,36326
ORD-870571,2026-05-17,CUST01155,cust748@example.com,Pruning Shears,Grills & BBQ,1,18.75,18.75,MidwestHome,Miami,WA,61502
ORD-288667,2026-05-17,CUST01703,cust898@example.com,Outdoor Rug 5x7,Patio Heaters,5,119.0,595.0,NorthernYards,Atlanta,GA,37479
ORD-805668,2026-05-17,CUST00867,cust1349@example.com,Pruning Shears,Lighting,2,18.75,37.5,NorthernYards,Atlanta,FL,43119
ORD-726979,2026-05-17,CUST01437,cust1114@example.com,,Home Decor,2,18.75,37.5,MidwestHome,Boston,AZ,64827
ORD-189110,2026-05-17,CUST01154,cust1326@example.com,Adirondack Chair,Patio Heaters,2,149.5,299.0,WestPatio,Denver,IL,31802
ORD-934908,2026-05-17,CUST01143,cust1046@example.com,Ceramic Planter,Home Decor,1,34.5,34.5,MidwestHome,Seattle,WA,39098
ORD-567432,2026-05-17,CUST00707,cust1415@example.com,FIRE PIT,Outdoor Furniture,2,179.0,358.0,WestPatio,Austin,MA,87147
ORD-409783,2026-05-17,CUST00933,cust714@example.com,Ceramic Planter,Grills & BBQ,1,34.5,34.5,MidwestHome,Atlanta,AZ,28569
ORD-465219,2026-05-17,CUST01456,cust654@example.com,Pruning Shears,Outdoor Furniture,0,18.75,37.5,NorthernYards,Denver,AZ,69303
ORD-779445,2026-05-17,CUST00328,cust1057@example.com,Adirondack-Chair,Garden Tools,3,149.5,448.5,MidwestHome,Atlanta,AZ,41970
ORD-584498,2026-05-17,CUST00060,cust1347@example.com,garden hose 50ft,Patio Heaters,2,29.99,59.98,MidwestHome,Seattle,NY,93948
ORD-571413,2026-05-17,CUST01442,cust422@example.com,PATIO HEATER,Outdoor Furniture,1,249.0,249.0,MidwestHome,Austin,AZ,38153
ORD-938338,2026-05-17,CUST01767,cust234@example.com,Outdoor Rug 5x7,Lighting,1,119.0,119.0,MidwestHome,Boston,FL,69972
ORD-428628,2026-05-17,CUST00938,cust713@example.com,PATIO HEATER,Home Decor,2,249.0,498.0,SouthernShed,Boston,OR,24972
ORD-840282,2026-05-17,CUST00626,cust642@example.com,LED-String-Lights,Outdoor Furniture,2,24.99,49.98,SouthernShed,Denver,MA,27556
ORD-827120,2026-05-17,CUST00381,cust1178@example.com,charcoal grill ,Lighting,1,199.0,199.0,MidwestHome,Boston,OR,28070
ORD-776604,2026-05-17,CUST00924,cust384@example.com,charcoal grill ,Home Decor,1,199.0,199.0,NorthernYards,Denver,WA,28388
ORD-110048,2026-05-17,CUST00838,cust1036@example.com,Pruning Shears,Patio Heaters,1,18.75,18.75,WestPatio,Atlanta,CO,83607
ORD-844638,2026-05-17,CUST00599,cust1630@example.com,pruning shears,Outdoor Furniture,1,18.75,18.75,EastsideOutfitters,Seattle,OR,14044
ORD-663723,2026-05-17,CUST01173,cust1126@example.com,LED String Lights,Outdoor Furniture,3,24.99,74.97,EastsideOutfitters,Miami,OR,74921
ORD-963274,2026-05-17,CUST00871,cust1119@example.com,fire-pit,Outdoor Furniture,3,179.0,537.0,SouthernShed,Denver,CA,67850
ORD-133796,2026-05-17,CUST01589,cust1773@example.com,pruning shears,Grills & BBQ,1,18.75,18.75,SouthernShed,Boston,TX,67549
ORD-716482,2026-05-17,CUST00424,cust1262@example.com,fire-pit,Grills & BBQ,2,179.0,358.0,NorthernYards,Miami,CO,31755
ORD-467856,2026-05-17,CUST01173,cust1442@example.com,outdoor rug 5x7,Garden Tools,2,119.0,238.0,MidwestHome,Boston,NY,52421
ORD-954779,2026-05-17,CUST00260,cust568@example.com,Adirondack Chair,Patio Heaters,5,149.5,747.5,SouthernShed,Seattle,CO,17770
ORD-253347,2026-05-17,CUST01296,cust1003@example.com,Fire Pit,Garden Tools,3,179.0,537.0,WestPatio,Atlanta,MA,61472
ORD-573947,2026-05-17,CUST01423,cust1056@example.com,Adirondack-Chair,Garden Tools,3,149.5,448.5,WestPatio,Atlanta,TX,62802
ORD-443187,2026-05-17,CUST01301,cust1497@example.com,Patio Heater,Patio Heaters,4,249.0,996.0,EastsideOutfitters,Austin,AZ,22208
ORD-934328,2026-05-17,CUST01697,cust1014@example.com,outdoor rug 5x7,Garden Tools,1,119.0,119.0,EastsideOutfitters,Miami,CO,37767
ORD-706007,2026-05-17,CUST01606,cust1562@example.com,charcoal grill ,Lighting,0,199.0,796.0,NorthernYards,Austin,IL,99463
ORD-999312,2026-05-17,CUST01807,cust1411@example.com,CHARCOAL GRILL,Patio Heaters,2,199.0,398.0,EastsideOutfitters,Seattle,CO,36518
ORD-387330,2026-05-17,CUST00339,cust1361@example.com,Adirondack-Chair,Outdoor Furniture,1,149.5,149.5,WestPatio,Boston,TX,58738
ORD-420349,2026-05-17,CUST00160,cust3@example.com,garden hose 50ft,Grills & BBQ,2,29.99,59.98,MidwestHome,Seattle,AZ,22475
ORD-644676,2026-05-17,CUST00271,cust1762@example.com,Pruning Shears,Lighting,1,18.75,18.75,NorthernYards,Seattle,IL,25806
ORD-501677,2026-05-17,CUST00281,cust753@example.com,Adirondack-Chair,Lighting,3,149.5,448.5,SouthernShed,Boston,TX,51071
ORD-810029,2026-05-17,CUST00720,cust1332@example.com,Charcoal Grill,Patio Heaters,2,199.0,398.0,SouthernShed,Boston,CA,89995
ORD-884616,2026-05-17,CUST00287,cust178@example.com,CHARCOAL GRILL,Outdoor Furniture,2,199.0,398.0,MidwestHome,Boston,GA,38474
ORD-502686,2026-05-17,CUST00509,cust568@example.com,FIRE PIT,Home Decor,1,179.0,179.0,MidwestHome,Miami,NY,42477
ORD-856211,2026-05-17,CUST01794,cust1737@example.com,PATIO HEATER,Garden Tools,3,249.0,747.0,SouthernShed,Miami,AZ,13515
ORD-736408,2026-05-17,CUST01626,cust112@example.com,Outdoor Rug 5x7,Grills & BBQ,3,119.0,357.0,WestPatio,Atlanta,WA,94694
ORD-218220,2026-05-17,CUST00740,cust1821@example.com,garden hose 50ft,Garden Tools,2,29.99,59.98,SouthernShed,Atlanta,TX,79243
ORD-979727,2026-05-17,CUST01578,cust1563@example.com,PATIO HEATER,Outdoor Furniture,1,249.0,249.0,NorthernYards,Miami,MA,32645
ORD-170813,2026-05-17,CUST01460,cust1038@example.com, Patio  Umbrella ,Home Decor,1,89.99,89.99,WestPatio,Atlanta,CA,62163
ORD-835901,2026-05-17,CUST00635,cust313@example.com,Ceramic Planter,Outdoor Furniture,2,34.5,69.0,MidwestHome,Seattle,NC,90746
ORD-947312,2026-05-17,CUST01395,cust1564@example.com,charcoal grill ,Patio Heaters,1,199.0,199.0,NorthernYards,Denver,OR,93138
ORD-832614,2026-05-17,CUST00890,cust501@example.com,Ceramic  Planter,Outdoor Furniture,5,34.5,172.5,WestPatio,Miami,FL,17589
ORD-738407,2026-05-17,CUST00024,cust245@example.com, Patio  Umbrella ,Grills & BBQ,0,89.99,179.98,WestPatio,Denver,MA,33022
ORD-648410,2026-05-17,CUST00551,cust1536@example.com,Outdoor Rug 5 x 7,Patio Heaters,1,119.0,119.0,NorthernYards,Austin,IL,26637
ORD-451284,2099-13-45,CUST00738,cust1286@example.com,ceramic planter,Outdoor Furniture,2,34.5,69.0,WestPatio,Miami,WA,85582
ORD-274987,2026-05-17,CUST00468,cust1381@example.com,Fire Pit,Patio Heaters,1,179.0,179.0,MidwestHome,Austin,TX,85223
ORD-146177,2026-05-17,CUST01908,cust1885@example.com,patio umbrella,Outdoor Furniture,1,89.99,89.99,MidwestHome,Boston,IL,60197
ORD-876644,2026-05-17,CUST01171,cust556@example.com,Ceramic Planter,Garden Tools,1,34.5,34.5,NorthernYards,Miami,CO,51934
ORD-806033,2026-05-17,CUST01797,cust1954@example.com,patio umbrella,Lighting,1,89.99,89.99,EastsideOutfitters,Denver,NC,16019
ORD-443199,2026-05-17,CUST00623,cust598@example.com,Adirondack-Chair,Patio Heaters,2,149.5,299.0,MidwestHome,Seattle,IL,36302
ORD-586462,2026-05-17,CUST00309,cust1558@example.com,fire-pit,Outdoor Furniture,5,179.0,895.0,WestPatio,Austin,FL,81638
ORD-344315,2026-05-17,CUST01555,cust1948@example.com,outdoor rug 5x7,Patio Heaters,2,119.0,238.0,WestPatio,Boston,AZ,11257
ORD-862540,2026-05-17,CUST01992,cust1008@example.com,LED String Lights,Grills & BBQ,1,24.99,24.99,EastsideOutfitters,Austin,FL,65026
ORD-146032,2026-05-17,CUST01190,cust1996@example.com,Garden Hose 50 ft,Outdoor Furniture,2,29.99,59.98,MidwestHome,Seattle,IL,70091
ORD-768169,2026-05-17,CUST00485,cust1357@example.com,Ceramic Planter,Garden Tools,2,34.5,69.0,EastsideOutfitters,Denver,CA,67014
ORD-939717,2026-05-17,CUST00153,cust928@example.com,Ceramic  Planter,Grills & BBQ,3,34.5,103.5,SouthernShed,Miami,IL,51688
ORD-214266,2026-05-17,CUST00734,cust833@example.com,Charcoal Grill,Grills & BBQ,1,199.0,199.0,WestPatio,Denver,GA,51160
ORD-585854,2026-05-17,CUST01236,cust1693@example.com,LED String Lights,Outdoor Furniture,1,24.99,24.99,SouthernShed,Denver,MA,49874
ORD-255528,2026-05-17,CUST00357,cust1052@example.com,Adirondack-Chair,Outdoor Furniture,1,149.5,197.35,WestPatio,Atlanta,IL,61936
ORD-682959,2026-05-17,CUST00456,cust249@example.com,Outdoor Rug 5x7,Grills & BBQ,1,119.0,119.0,SouthernShed,Atlanta,California,28322
ORD-490321,2026-05-17,CUST01323,cust133@example.com,Adirondack-Chair,Lighting,2,149.5,299.0,SouthernShed,Austin,TX,12857
ORD-988432,2026-05-17,CUST00888,cust345@example.com,Fire Pit,Patio Heaters,1,179.0,179.0,WestPatio,Atlanta,GA,16637
ORD-130914,2026-05-17,CUST00574,cust1861@example.com,Ceramic  Planter,Lighting,2,34.5,69.0,SouthernShed,Austin,IL,38143
ORD-743937,2026-05-17,CUST00982,cust844@example.com,patio-heater,Outdoor Furniture,1,249.0,249.0,NorthernYards,Denver,WA,75390
ORD-501620,2026-05-17,CUST01114,cust1292@example.com,CHARCOAL GRILL,Outdoor Furniture,1,199.0,199.0,WestPatio,Boston,NC,42656
ORD-476556,2026-05-17,CUST00369,cust659@example.com,pruning shears,Outdoor Furniture,1,18.75,18.75,EastsideOutfitters,Miami,OR,75849
ORD-329659,2026-05-17,CUST00477,cust733@example.com, Patio  Umbrella ,Grills & BBQ,1,89.99,89.99,NorthernYards,Seattle,GA,79393
ORD-788772,2026-05-17,CUST00450,cust1565@example.com,garden hose 50ft,Home Decor,2,29.99,59.98,WestPatio,Denver,AZ,17328
ORD-979988,2026-05-17,CUST01441,cust1872@example.com,Charcoal Grill,Patio Heaters,1,199.0,199.0,EastsideOutfitters,Miami,IL,57026
ORD-690984,2026-05-17,CUST00078,cust633@example.com,charcoal grill ,Outdoor Furniture,5,199.0,995.0,NorthernYards,Seattle,GA,81057
ORD-730889,2026-05-17,CUST01652,cust1880@example.com,Garden Hose 50ft,Grills & BBQ,2,29.99,59.98,EastsideOutfitters,Boston,CA,53481
ORD-286080,2026-05-17,CUST01078,cust1586@example.com,Fire Pit,Garden Tools,1,179.0,179.0,NorthernYards,Denver,OR,28566
ORD-838761,2026-05-17,CUST01500,cust280@example.com,Ceramic  Planter,Lighting,1,34.5,34.5,WestPatio,Boston,WA,52284
ORD-432695,2026-05-17,CUST01364,cust1612@example.com,charcoal grill ,Home Decor,5,199.0,995.0,SouthernShed,Atlanta,AZ,90440
ORD-421727,2026-05-17,CUST01579,cust802@example.com,LED String Lights,Home Decor,1,24.99,24.99,NorthernYards,Seattle,CA,85082
ORD-731650,2026-05-17,CUST00679,cust1919@example.com,fire-pit,Patio Heaters,1,179.0,179.0,NorthernYards,Seattle,OR,23645
ORD-463656,2026-05-17,CUST00688,cust1309@example.com,Fire Pit,Lighting,2,179.0,358.0,NorthernYards,Denver,TX,97821
ORD-319869,,CUST01501,cust1476@example.com,Garden Hose 50 ft,Lighting,1,29.99,29.99,SouthernShed,Atlanta,WA,24160
ORD-617033,2026-05-17,CUST01334,cust1616@example.com,ceramic planter,Patio Heaters,2,34.5,69.0,SouthernShed,Seattle,TX,72847
ORD-573209,2026-05-17,CUST00701,cust1950@example.com,Adirondack Chair,Grills & BBQ,1,149.5,149.5,WestPatio,Seattle,IL,44226
ORD-867541,2026-05-17,CUST01830,cust1217@example.com,Adirondack-Chair,Lighting,5,149.5,747.5,NorthernYards,Atlanta,TX,54295
ORD-785386,2026-05-17,CUST01996,cust208@example.com,charcoal grill ,Grills & BBQ,4,199.0,796.0,WestPatio,Boston,NY,17019
ORD-681028,2026-05-17,CUST01721,not-an-email,outdoor rug 5x7,Lighting,2,119.0,238.0,SouthernShed,Austin,WA,41135
ORD-478356,2026-05-17,CUST00199,cust1230@example.com,PATIO UMBRELLA,Outdoor Furniture,1,89.99,89.99,SouthernShed,Seattle,MA,91931
ORD-769191,2026-05-17,CUST01002,cust1608@example.com,LED String Lights,Patio Heaters,2,24.99,49.98,EastsideOutfitters,Austin,TX,50416
ORD-773045,2026-05-17,CUST00540,cust383@example.com,outdoor rug 5x7,Lighting,1,119.0,119.0,WestPatio,Denver,CO,58418
ORD-337232,2026-05-17,CUST00705,cust199@example.com,LED-String-Lights,Home Decor,1,24.99,24.99,WestPatio,Miami,AZ,97486
ORD-338564,2026-05-17,CUST01776,cust1978@example.com,Outdoor Rug 5x7,Lighting,3,119.0,357.0,MidwestHome,Seattle,NC,64870
ORD-599397,2026-05-17,CUST01059,cust1029@example.com,LED String Lights,Home Decor,1,24.99,24.99,MidwestHome,Seattle,AZ,14551
ORD-226124,2026-05-17,CUST00088,cust1656@example.com,Pruning Shears,Lighting,5,18.75,93.75,NorthernYards,Boston,NY,37772
ORD-556542,2026-05-17,CUST01873,cust655@example.com,Garden Hose 50 ft,Outdoor Furniture,1,29.99,29.99,NorthernYards,Atlanta,OR,43801
ORD-683390,2026-05-17,CUST00026,cust939@example.com,Ceramic  Planter,Patio Heaters,1,34.5,34.5,MidwestHome,Miami,WA,78116
ORD-647945,2026-05-17,CUST01976,cust1205@example.com,Ceramic Planter,Outdoor Furniture,2,34.5,69.0,NorthernYards,Miami,NY,84264
ORD-917411,2026-05-17,CUST00995,cust541@example.com,adirondack chair,Home Decor,4,149.5,598.0,MidwestHome,Atlanta,IL,63856
